manufacturer,item,category,csi_spec_section,description,width,depth,height,mounting_type,cost,labor_per,currency,unit_of_measure
Hollman,HOLLMAN-HILO-STANDARD-BENCH-48x15x19.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 48""W x 15""D x 19.25""H",48,15,19.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-48x15x20.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 48""W x 15""D x 20.25""H",48,15,20.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-48x20x18.5,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 48""W x 20""D x 18.5""H",48,20,18.5,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-48x20x19.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 48""W x 20""D x 19.25""H",48,20,19.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-48x20x20.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 48""W x 20""D x 20.25""H",48,20,20.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-60x15x18.5,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 60""W x 15""D x 18.5""H",60,15,18.5,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-60x15x19.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 60""W x 15""D x 19.25""H",60,15,19.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-60x15x20.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 60""W x 15""D x 20.25""H",60,15,20.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-60x20x18.5,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 60""W x 20""D x 18.5""H",60,20,18.5,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-60x20x19.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 60""W x 20""D x 19.25""H",60,20,19.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-60x20x20.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 60""W x 20""D x 20.25""H",60,20,20.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-72x15x18.5,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 72""W x 15""D x 18.5""H",72,15,18.5,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-72x15x19.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 72""W x 15""D x 19.25""H",72,15,19.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-72x15x20.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 72""W x 15""D x 20.25""H",72,15,20.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-72x20x18.5,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 72""W x 20""D x 18.5""H",72,20,18.5,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-72x20x19.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 72""W x 20""D x 19.25""H",72,20,19.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-STANDARD-BENCH-72x20x20.25,Locker Bench,12 50 00,"Hilo free-standing locker bench (HB); bench-top materials vary (phenolic/SS/vinyl/butcher block). 72""W x 20""D x 20.25""H",72,20,20.25,Free Standing,,,USD,EA
Hollman,HOLLMAN-HILO-ADA-WALL-MOUNTED-BENCH-48x20x18,Locker Bench,12 50 00,"Hilo wall-mounted ADA locker bench (HBADA1); fixed size per spec sheet. 48""W x 20""D x 18""H",48,20,18,Wall Mounted,,,USD,EA
Hollman,HOLLMAN-HILO-ADA-BACK-REST-BENCH-48x20x18,Locker Bench,12 50 00,"Hilo ADA locker bench with back rest (HBADA2); fixed size per spec sheet. 48""W x 20""D x 18""H",48,20,18,Free Standing,,,USD,EA
Hollman,HOLLMAN-TRADITIONAL-BENCH-42x15x18,Locker Bench,12 50 00,"Traditional wood locker bench (TB); Standard / Carpet Ready / Cushion Top variants; wood stains. 42""W x 15""D x 18""H",42,15,18,Free Standing,,,USD,EA
Hollman,HOLLMAN-TRADITIONAL-BENCH-42x20x18,Locker Bench,12 50 00,"Traditional wood locker bench (TB); Standard / Carpet Ready / Cushion Top variants; wood stains. 42""W x 20""D x 18""H",42,20,18,Free Standing,,,USD,EA
Hollman,HOLLMAN-TRADITIONAL-BENCH-60x15x18,Locker Bench,12 50 00,"Traditional wood locker bench (TB); Standard / Carpet Ready / Cushion Top variants; wood stains. 60""W x 15""D x 18""H",60,15,18,Free Standing,,,USD,EA
Hollman,HOLLMAN-TRADITIONAL-BENCH-60x20x18,Locker Bench,12 50 00,"Traditional wood locker bench (TB); Standard / Carpet Ready / Cushion Top variants; wood stains. 60""W x 20""D x 18""H",60,20,18,Free Standing,,,USD,EA
Hollman,HOLLMAN-TRADITIONAL-BENCH-72x15x18,Locker Bench,12 50 00,"Traditional wood locker bench (TB); Standard / Carpet Ready / Cushion Top variants; wood stains. 72""W x 15""D x 18""H",72,15,18,Free Standing,,,USD,EA
Hollman,HOLLMAN-TRADITIONAL-BENCH-72x20x18,Locker Bench,12 50 00,"Traditional wood locker bench (TB); Standard / Carpet Ready / Cushion Top variants; wood stains. 72""W x 20""D x 18""H",72,20,18,Free Standing,,,USD,EA
