Manufacturer,Item,Category,CSI Spec Section,Description,Mounting Type,Unit of Measure,Currency,URL
Claridge,S44X16LCS,Markerboard,101116,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 192"" Weight 224 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S45X6LCS,Markerboard,101116,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 72"" Weight 105 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S45X8LCS,Markerboard,101116,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 96"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S45X10LCS,Markerboard,101116,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 120"" Weight 200 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S45X12LCS,Markerboard,101116,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 144"" Weight 240 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S42X3COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 24″ x 36″ Weight 18 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X3COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48″ x 36″ Weight 36 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X4COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48″ x 48″ Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X6COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48″ x 72″ Weight 72 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X8COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48″ x 96″ Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X10COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 120"" Weight 120 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X12COR,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 144"" Weight 144 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S42X33103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X33103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X43103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X63103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size S14X63103 Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X83103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X103103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X123103,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S42X31380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X31380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X41380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X61380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X81380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X101380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X121380,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S42X3TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X3TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X4TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X6TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X8TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X10TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X12TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,S44X16TAN,Tackboard,101123,"Series 4 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 192"" Weight 128 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-4_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-4/
Claridge,Series 5,Visual Display Board,101100,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S52X3LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 24″ x 36″ Weight 21 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X3LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48″ x 36″ Weight 42 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X4LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48″ x 48″ Weight 56 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X6LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48″ x 72″ Weight 84 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X8LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48″ x 96″ Weight 112 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X10LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48"" x 120"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X12LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48"" x 144"" Weight 168 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X16LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 48"" x 192"" Weight 224 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S55X6LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 60"" x 72"" Weight 105 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S55X8LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 60"" x 96"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S55X10LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 60"" x 120"" Weight 200 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S55X12LCS,Markerboard,101116,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. LCS Markerboard Size 60"" x 144"" Weight 240 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S52X3COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 24″ x 36″ Weight 18 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X3COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 48″ x 36″ Weight 36 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X4COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 48″ x 48″ Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X6COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 48″ x 72″ Weight 72 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X8COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 48″ x 96″ Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X10COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 48"" x 120"" Weight 120 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X12COR,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Claridge Cork Tackboard Size 48"" x 144"" Weight 144 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S52X33103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X33103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
