manufacturer,item,category,csi_spec_section,description,width,depth,height,mounting_type,cost,labor_per,currency,unit_of_measure
Penco,PENCO-6219M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 12""D x 72""H. 1-tier. Cat.No 6219M",24,12,72,,,,USD,EA
Penco,PENCO-6019M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6019M",24,48,5,,,,USD,EA
Penco,PENCO-6027M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6027M",12,12,72,,,,USD,EA
Penco,PENCO-6075M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6075M",24,48,5,,,,USD,EA
Penco,PENCO-6076M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 12""D x 18""H. 2-tier. Cat.No 6076M",24,12,18,,,,USD,EA
Penco,PENCO-6077M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6077M",24,48,5,,,,USD,EA
Penco,PENCO-6078M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6078M",24,48,5,,,,USD,EA
Penco,PENCO-6079M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6079M",24,48,5,,,,USD,EA
Penco,PENCO-6080M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6080M",24,48,5,,,,USD,EA
Penco,PENCO-6081M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6081M",24,48,5,,,,USD,EA
Penco,PENCO-6082M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6082M",24,48,5,,,,USD,EA
Penco,PENCO-6083M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6083M",24,48,5,,,,USD,EA
Penco,PENCO-6084M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6084M",24,48,5,,,,USD,EA
Penco,PENCO-6085M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6085M",24,48,5,,,,USD,EA
Penco,PENCO-6086M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 18""D x 18""H. 2-tier. Cat.No 6086M",24,18,18,,,,USD,EA
Penco,PENCO-6087M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6087M",24,48,5,,,,USD,EA
Penco,PENCO-6088M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 48""D x 5""H. 2-tier. Cat.No 6088M",24,48,5,,,,USD,EA
Penco,PENCO-6089M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 21""W x 21""D x 60""H. 1-tier. Cat.No 6089M",21,21,60,,,,USD,EA
Penco,PENCO-6090M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 24""W x 24""D x 60""H. 1-tier. Cat.No 6090M",24,24,60,,,,USD,EA
Penco,PENCO-6091M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 60""H. 3-tier. Cat.No 6091M",12,12,60,,,,USD,EA
Penco,PENCO-6092M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 60""H. 3-tier. Cat.No 6092M",12,12,60,,,,USD,EA
Penco,PENCO-6093M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 60""H. 3-tier. Cat.No 6093M",15,15,60,,,,USD,EA
Penco,PENCO-6094M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 18""D x 60""H. 3-tier. Cat.No 6094M",24,18,60,,,,USD,EA
Penco,PENCO-6095M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 60""H. 3-tier. Cat.No 6095M",21,21,60,,,,USD,EA
Penco,PENCO-6096M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6096M",24,24,60,,,,USD,EA
Penco,PENCO-6097M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6097M",21,21,72,,,,USD,EA
Penco,PENCO-6098M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6098M",24,24,72,,,,USD,EA
Penco,PENCO-6099M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 30/60""D x 72""H. 2-tier. Cat.No 6099M",15,30/60,72,,,,USD,EA
Penco,PENCO-6200M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6200M",24,24,60,,,,USD,EA
Penco,PENCO-6201M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 60""H. 2-tier. Cat.No 6201M",12,12,60,,,,USD,EA
Penco,PENCO-6203M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 60""H. 2-tier. Cat.No 6203M",15,15,60,,,,USD,EA
Penco,PENCO-6205M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 9""W x 18""D x 60""H. 2-tier. Cat.No 6205M",9,18,60,,,,USD,EA
Penco,PENCO-6211M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 12""W x 12""D x 60""H. 1-tier. Cat.No 6211M",12,12,60,,,,USD,EA
Penco,PENCO-6213M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 15""W x 15""D x 60""H. 1-tier. Cat.No 6213M",15,15,60,,,,USD,EA
Penco,PENCO-6215M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 12""W x 18""D x 60""H. 1-tier. Cat.No 6215M",12,18,60,,,,USD,EA
Penco,PENCO-6217M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 60""H. 3-tier. Cat.No 6217M",21,21,60,,,,USD,EA
Penco,PENCO-6218M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6218M",21,21,72,,,,USD,EA
Penco,PENCO-6220M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6220M",24,24,72,,,,USD,EA
Penco,PENCO-6223M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6223M",15,15,72,,,,USD,EA
Penco,PENCO-6225M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 9""W x 18""D x 72""H. 2-tier. Cat.No 6225M",9,18,72,,,,USD,EA
Penco,PENCO-6227M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 60""H. 3-tier. Cat.No 6227M",12,12,60,,,,USD,EA
Penco,PENCO-6229M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 60""H. 3-tier. Cat.No 6229M",15,15,60,,,,USD,EA
Penco,PENCO-6230M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6230M",12,12,72,,,,USD,EA
Penco,PENCO-6231M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6231M",12,12,72,,,,USD,EA
Penco,PENCO-6233M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6233M",15,15,72,,,,USD,EA
Penco,PENCO-6235M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 18""D x 72""H. 2-tier. Cat.No 6235M",12,18,72,,,,USD,EA
Penco,PENCO-6237M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 18""D x 60""H. 3-tier. Cat.No 6237M",15,18,60,,,,USD,EA
Penco,PENCO-6239M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6239M",12,12,72,,,,USD,EA
Penco,PENCO-6241M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6241M",15,15,72,,,,USD,EA
Penco,PENCO-6243M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 18""D x 72""H. 2-tier. Cat.No 6243M",15,18,72,,,,USD,EA
Penco,PENCO-6245M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6245M",21,21,72,,,,USD,EA
Penco,PENCO-6246M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6246M",24,24,72,,,,USD,EA
Penco,PENCO-6247M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 18""D x 72""H. 2-tier. Cat.No 6247M",18,18,72,,,,USD,EA
Penco,PENCO-6249M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6249M",21,21,72,,,,USD,EA
Penco,PENCO-6250M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 30/60""D x 72""H. 2-tier. Cat.No 6250M",12,30/60,72,,,,USD,EA
Penco,PENCO-6257M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 60""H. 3-tier. Cat.No 6257M",21,21,60,,,,USD,EA
Penco,PENCO-6258M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6258M",24,24,60,,,,USD,EA
Penco,PENCO-6259M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6259M",15,15,72,,,,USD,EA
Penco,PENCO-6271M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 21""W x 24""D x 72""H. 1-tier. Cat.No 6271M",21,24,72,,,,USD,EA
Penco,PENCO-6273M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 24""W x 30/60""D x 72""H. 1-tier. Cat.No 6273M",24,30/60,72,,,,USD,EA
Penco,PENCO-6274M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 24""W x 24""D x 72""H. 1-tier. Cat.No 6274M",24,24,72,,,,USD,EA
Penco,PENCO-6279M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 60""H. 3-tier. Cat.No 6279M",15,15,60,,,,USD,EA
Penco,PENCO-6281M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 18""D x 60""H. 3-tier. Cat.No 6281M",18,18,60,,,,USD,EA
Penco,PENCO-6283M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 60""H. 3-tier. Cat.No 6283M",21,21,60,,,,USD,EA
Penco,PENCO-6285M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6285M",24,24,60,,,,USD,EA
Penco,PENCO-6292M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 24""D x 60""H. 3-tier. Cat.No 6292M",15,24,60,,,,USD,EA
Penco,PENCO-6308M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 12""D x 60""H. 3-tier. Cat.No 6308M",18,12,60,,,,USD,EA
Penco,PENCO-6312M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 24""D x 60""H. 3-tier. Cat.No 6312M",15,24,60,,,,USD,EA
Penco,PENCO-6401M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 12""D x 60""H. 3-tier. Cat.No 6401M",24,12,60,,,,USD,EA
Penco,PENCO-6403M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 15""D x 60""H. 3-tier. Cat.No 6403M",12,15,60,,,,USD,EA
Penco,PENCO-6405M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 18""D x 60""H. 3-tier. Cat.No 6405M",15,18,60,,,,USD,EA
Penco,PENCO-6407M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 12""D x 60""H. 3-tier. Cat.No 6407M",18,12,60,,,,USD,EA
Penco,PENCO-6409M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 15""D x 60""H. 3-tier. Cat.No 6409M",21,15,60,,,,USD,EA
Penco,PENCO-6411M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 18""D x 60""H. 3-tier. Cat.No 6411M",12,18,60,,,,USD,EA
Penco,PENCO-6413M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6413M",12,12,72,,,,USD,EA
Penco,PENCO-6415M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6415M",15,15,72,,,,USD,EA
Penco,PENCO-6417M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 9""W x 18""D x 72""H. 2-tier. Cat.No 6417M",9,18,72,,,,USD,EA
Penco,PENCO-6418M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6418M",21,21,72,,,,USD,EA
Penco,PENCO-6419M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6419M",12,12,72,,,,USD,EA
Penco,PENCO-6420M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6420M",24,24,72,,,,USD,EA
Penco,PENCO-6421M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6421M",15,15,72,,,,USD,EA
Penco,PENCO-6423M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 18""D x 72""H. 2-tier. Cat.No 6423M",12,18,72,,,,USD,EA
Penco,PENCO-6425M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6425M",12,12,72,,,,USD,EA
Penco,PENCO-6427M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6427M",15,15,72,,,,USD,EA
Penco,PENCO-6429M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 18""D x 72""H. 2-tier. Cat.No 6429M",15,18,72,,,,USD,EA
Penco,PENCO-6449M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 21""D x 60""H. 3-tier. Cat.No 6449M",12,21,60,,,,USD,EA
Penco,PENCO-6451M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 15""D x 60""H. 3-tier. Cat.No 6451M",21,15,60,,,,USD,EA
Penco,PENCO-6453M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 18""D x 60""H. 3-tier. Cat.No 6453M",15,18,60,,,,USD,EA
Penco,PENCO-6455M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 21""D x 60""H. 3-tier. Cat.No 6455M",12,21,60,,,,USD,EA
Penco,PENCO-6499M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6499M",21,21,72,,,,USD,EA
Penco,PENCO-6500M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 12""D x 60""H. 1-tier. Cat.No 6500M",,12,60,,,,USD,EA
Penco,PENCO-6501M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 15""W x 15""D x 72""H. 1-tier. Cat.No 6501M",15,15,72,,,,USD,EA
Penco,PENCO-6503M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 18""W x 18""D x 72""H. 1-tier. Cat.No 6503M",18,18,72,,,,USD,EA
Penco,PENCO-6505M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 3-tier. Cat.No 6505M",21,21,72,,,,USD,EA
Penco,PENCO-6701M,Locker,10 51 13,"Penco Guardian Medallion. 2 Person. 15""W x 15""D x 72""H. 1-tier. Cat.No 6701M",15,15,72,,,,USD,EA
Penco,PENCO-6727M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6727M",24,24,72,,,,USD,EA
Penco,PENCO-6728M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6728M",21,21,72,,,,USD,EA
Penco,PENCO-6729M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 12""D x 60""H. 3-tier. Cat.No 6729M",18,12,60,,,,USD,EA
Penco,PENCO-6730M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 15""D x 60""H. 3-tier. Cat.No 6730M",21,15,60,,,,USD,EA
Penco,PENCO-6731M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 18""D x 60""H. 3-tier. Cat.No 6731M",18,18,60,,,,USD,EA
Penco,PENCO-6732M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 60""H. 3-tier. Cat.No 6732M",21,21,60,,,,USD,EA
Penco,PENCO-6733M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6733M",24,24,60,,,,USD,EA
Penco,PENCO-6734M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6734M",24,24,72,,,,USD,EA
Penco,PENCO-6735M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 12""W x 12""D x 72""H. 2-tier. Cat.No 6735M",12,12,72,,,,USD,EA
Penco,PENCO-6736M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 15""W x 15""D x 72""H. 2-tier. Cat.No 6736M",15,15,72,,,,USD,EA
Penco,PENCO-6737M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 18""W x 18""D x 72""H. 2-tier. Cat.No 6737M",18,18,72,,,,USD,EA
Penco,PENCO-6738M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 21""W x 21""D x 72""H. 2-tier. Cat.No 6738M",21,21,72,,,,USD,EA
Penco,PENCO-6739M,Locker,10 51 13,"Penco Guardian Medallion. Locker. 24""W x 24""D x 72""H. 2-tier. Cat.No 6739M",24,24,72,,,,USD,EA
Penco,PENCO-6C009,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 36.5""H. 1-tier. Cat.No 6C009",15,15,36.5,,,,USD,EA
Penco,PENCO-6C010,Locker,10 51 13,"Penco Guardian Plus. Locker. 18""W x 18""D x 36.5""H. 1-tier. Cat.No 6C010",18,18,36.5,,,,USD,EA
Penco,PENCO-6C011,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 36.5""H. 1-tier. Cat.No 6C011",21,21,36.5,,,,USD,EA
Penco,PENCO-6C012,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 36.5""H. 1-tier. Cat.No 6C012",24,24,36.5,,,,USD,EA
Penco,PENCO-6C027,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 72""H. 1-tier. Cat.No 6C027",12,12,72,,,,USD,EA
Penco,PENCO-6C030,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 36.5""H. 2-tier. Cat.No 6C030",24,24,36.5,,,,USD,EA
Penco,PENCO-6C032,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 48.5""H. 1-tier. Cat.No 6C032",21,21,48.5,,,,USD,EA
Penco,PENCO-6C033,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 48.5""H. 1-tier. Cat.No 6C033",24,24,48.5,,,,USD,EA
Penco,PENCO-6C034,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 48.5""H. 1-tier. Cat.No 6C034",12,12,48.5,,,,USD,EA
Penco,PENCO-6C035,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 48.5""H. 3-tier. Cat.No 6C035",15,15,48.5,,,,USD,EA
Penco,PENCO-6C036,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 18""D x 48.5""H. 3-tier. Cat.No 6C036",15,18,48.5,,,,USD,EA
Penco,PENCO-6C037,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 48.5""H. 3-tier. Cat.No 6C037",21,21,48.5,,,,USD,EA
Penco,PENCO-6C038,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 48.5""H. 3-tier. Cat.No 6C038",24,24,48.5,,,,USD,EA
Penco,PENCO-6C039,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 48.5""H. 3-tier. Cat.No 6C039",12,12,48.5,,,,USD,EA
Penco,PENCO-6C040,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 48.5""H. 3-tier. Cat.No 6C040",15,15,48.5,,,,USD,EA
Penco,PENCO-6C041,Locker,10 51 13,"Penco Guardian Plus. Locker. 18""W x 18""D x 48.5""H. 3-tier. Cat.No 6C041",18,18,48.5,,,,USD,EA
Penco,PENCO-6C042,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 48.5""H. 3-tier. Cat.No 6C042",21,21,48.5,,,,USD,EA
Penco,PENCO-6C043,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 48.5""H. 3-tier. Cat.No 6C043",24,24,48.5,,,,USD,EA
Penco,PENCO-6C052,Locker,10 51 13,"Penco Guardian Plus. Locker. 9""W x 24""D x 60""H. 2-tier. Cat.No 6C052",9,24,60,,,,USD,EA
Penco,PENCO-6C056,Locker,10 51 13,"Penco Guardian Plus. Locker. 18""W x 21""D x 72""H. 1-tier. Cat.No 6C056",18,21,72,,,,USD,EA
Penco,PENCO-6C057,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""D x 72""H. 1-tier. Cat.No 6C057",,24,72,,,,USD,EA
Penco,PENCO-6C091,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6C091",12,12,60,,,,USD,EA
Penco,PENCO-6C100,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6C100",12,12,60,,,,USD,EA
Penco,PENCO-6C101,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""D x 60""H. 2-tier. Cat.No 6C101",,12,60,,,,USD,EA
Penco,PENCO-6C103,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""D x 60""H. 2-tier. Cat.No 6C103",,15,60,,,,USD,EA
Penco,PENCO-6C105,Locker,10 51 13,"Penco Guardian Plus. Locker. 9""W x 18""D x 60""H. 2-tier. Cat.No 6C105",9,18,60,,,,USD,EA
Penco,PENCO-6C107,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 36.5""H. 1-tier. Cat.No 6C107",12,12,36.5,,,,USD,EA
Penco,PENCO-6C108,Locker,10 51 13,"Penco Guardian Plus. Locker. 9""W x 21""D x 60""H. 2-tier. Cat.No 6C108",9,21,60,,,,USD,EA
Penco,PENCO-6C111,Locker,10 51 13,"Penco Guardian Plus. Locker. 9""W x 12""D x 60""H. 2-tier. Cat.No 6C111",9,12,60,,,,USD,EA
Penco,PENCO-6C113,Locker,10 51 13,"Penco Guardian Plus. Locker. 9""W x 15""D x 60""H. 2-tier. Cat.No 6C113",9,15,60,,,,USD,EA
Penco,PENCO-6C115,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 18""D x 60""H. 2-tier. Cat.No 6C115",12,18,60,,,,USD,EA
Penco,PENCO-6C117,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 21""D x 60""H. 2-tier. Cat.No 6C117",12,21,60,,,,USD,EA
Penco,PENCO-6C119,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6C119",12,12,60,,,,USD,EA
Penco,PENCO-6C121,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6C121",15,15,60,,,,USD,EA
Penco,PENCO-6C123,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 18""D x 60""H. 1-tier. Cat.No 6C123",15,18,60,,,,USD,EA
Penco,PENCO-6C125,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6C125",21,21,60,,,,USD,EA
Penco,PENCO-6C126,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6C126",24,24,60,,,,USD,EA
Penco,PENCO-6C127,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 36.5""H. 1-tier. Cat.No 6C127",15,15,36.5,,,,USD,EA
Penco,PENCO-6C129,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 18""D x 36.5""H. 1-tier. Cat.No 6C129",12,18,36.5,,,,USD,EA
Penco,PENCO-6C130,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 36.5""H. 1-tier. Cat.No 6C130",21,21,36.5,,,,USD,EA
Penco,PENCO-6C131,Locker,10 51 13,"Penco Guardian Plus. Locker. 18""W x 18""D x 60""H. 2-tier. Cat.No 6C131",18,18,60,,,,USD,EA
Penco,PENCO-6C132,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 36.5""H. 1-tier. Cat.No 6C132",24,24,36.5,,,,USD,EA
Penco,PENCO-6C133,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 60""H. 2-tier. Cat.No 6C133",21,21,60,,,,USD,EA
Penco,PENCO-6C135,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 24""D x 60""H. 2-tier. Cat.No 6C135",24,24,60,,,,USD,EA
Penco,PENCO-6C136,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 36.5""H. 1-tier. Cat.No 6C136",12,12,36.5,,,,USD,EA
Penco,PENCO-6C138,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 36.5""H. 2-tier. Cat.No 6C138",15,15,36.5,,,,USD,EA
Penco,PENCO-6C140,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 18""D x 36.5""H. 2-tier. Cat.No 6C140",15,18,36.5,,,,USD,EA
Penco,PENCO-6C142,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 21""D x 36.5""H. 2-tier. Cat.No 6C142",21,21,36.5,,,,USD,EA
Penco,PENCO-6C144,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 24""D x 60""H. 2-tier. Cat.No 6C144",12,24,60,,,,USD,EA
Penco,PENCO-6C146,Locker,10 51 13,"Penco Guardian Plus. Locker. 12""W x 12""D x 36.5""H. 2-tier. Cat.No 6C146",12,12,36.5,,,,USD,EA
Penco,PENCO-6C149,Locker,10 51 13,"Penco Guardian Plus. Locker. 15""W x 15""D x 60""H. 2-tier. Cat.No 6C149",15,15,60,,,,USD,EA
Penco,PENCO-6C151,Locker,10 51 13,"Penco Guardian Plus. Locker. 21""W x 12""D x 72""H. 1-tier. Cat.No 6C151",21,12,72,,,,USD,EA
Penco,PENCO-6C153,Locker,10 51 13,"Penco Guardian Plus. Locker. 24""W x 15""D x 72""H. 1-tier. Cat.No 6C153",24,15,72,,,,USD,EA
